"time","value","rank","std","r","Min","Max","Q25","Q50","Q75","PathwayID","Pathway","sign"
"12",9.66666666666667,12.3333333333333,8.57126983980009,6,0,23,3,10,13.25,"map04514","Cell adhesion molecules","ab"
"48",45.3333333333333,17.9166666666667,44.1708803021478,6,8,105,10.75,27,81.5,"map04514","Cell adhesion molecules","a"
"CK",3,6.58333333333333,7.34846922834953,6,0,18,0,0,0,"map04514","Cell adhesion molecules","b"
"0",8,15.5,10.0199800399003,6,0,26,1.25,4,11.25,"map00062","Fatty acid elongation","a"
"12",2.33333333333333,12,2.58198889747161,6,0,6,0.25,1.5,4.25,"map00062","Fatty acid elongation","ab"
"48",10.8333333333333,16.5,12.8594971389501,6,0,31,3.25,4,18.25,"map00062","Fatty acid elongation","a"
"CK",0.166666666666667,6,0.408248290463863,6,0,1,0,0,0,"map00062","Fatty acid elongation","b"
"0",15,12.8333333333333,17.8213355279564,6,0,47,2.5,10,19.75,"map04670","Leukocyte transendothelial migration","ab"
"12",6.33333333333333,10.25,9.15787457146398,6,0,24,0.5,3,7,"map04670","Leukocyte transendothelial migration","b"
"48",36,18.6666666666667,34.6641024692693,6,10,84,13,16,62.5,"map04670","Leukocyte transendothelial migration","a"
"CK",8.66666666666667,8.25,20.2649122047609,6,0,50,0,0,1.5,"map04670","Leukocyte transendothelial migration","b"
"0",2.83333333333333,10.6666666666667,4.91596040125088,6,0,12,0,0,3.75,"map05320","Autoimmune thyroid disease","ab"
"12",3.66666666666667,13.5,4.32049379893857,6,0,11,0.25,2.5,5.5,"map05320","Autoimmune thyroid disease","ab"
"48",8.33333333333333,17.3333333333333,7.99166232186187,6,0,19,1.5,8,13.75,"map05320","Autoimmune thyroid disease","a"
"CK",1,8.5,2.44948974278318,6,0,6,0,0,0,"map05320","Autoimmune thyroid disease","b"
"0",8.66666666666667,12.1666666666667,13.9666268893626,6,0,35,0.25,1.5,11,"map05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","ab"
"12",8.16666666666667,11.4166666666667,12.4002688142905,6,0,29,0,1,14,"map05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","b"
"48",28.5,19,24.8817201977677,6,2,62,10,23,47.25,"map05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","a"
"CK",2.83333333333333,7.41666666666667,6.94022093788567,6,0,17,0,0,0,"map05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","b"
"0",0,11.5,0,6,0,0,0,0,0,"map00902","Monoterpenoid biosynthesis","b"
"12",0,11.5,0,6,0,0,0,0,0,"map00902","Monoterpenoid biosynthesis","b"
"48",0,11.5,0,6,0,0,0,0,0,"map00902","Monoterpenoid biosynthesis","b"
"CK",0.5,15.5,0.836660026534076,6,0,2,0,0,0.75,"map00902","Monoterpenoid biosynthesis","a"
"0",5.33333333333333,13.25,7.78888096369861,6,0,20,0,2.5,6.5,"map00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","ab"
"12",1.16666666666667,10.6666666666667,1.60208197875972,6,0,4,0,0.5,1.75,"map00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","b"
"48",12.5,18.4166666666667,12.6767503722366,6,0,35,5.5,8,16.5,"map00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","a"
"CK",0.166666666666667,7.66666666666667,0.408248290463863,6,0,1,0,0,0,"map00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","b"
"0",11.5,14.0833333333333,16.8849045007664,6,0,44,0.75,5,13,"map00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","a"
"12",4.5,12.0833333333333,5.16720427310553,6,0,13,0.25,3.5,6.75,"map00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","ab"
"48",18.3333333333333,17.8333333333333,18.3266654541045,6,1,42,6,10.5,33.75,"map00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","a"
"CK",0.166666666666667,6,0.408248290463863,6,0,1,0,0,0,"map00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","b"
"0",14.3333333333333,15.4166666666667,15.4488403016753,6,0,43,7.25,8,17,"map04950","Maturity onset diabetes of the young","ab"
"12",6.66666666666667,11,11.4833212385035,6,0,29,0,1,7.25,"map04950","Maturity onset diabetes of the young","bc"
"48",20.3333333333333,18.0833333333333,15.2796160510226,6,4,45,8.75,19,27,"map04950","Maturity onset diabetes of the young","a"
"CK",0,5.5,0,6,0,0,0,0,0,"map04950","Maturity onset diabetes of the young","c"
"0",6.16666666666667,15.5,7.98540335028023,6,0,20,0.25,3,9.5,"map04711","Circadian rhythm - fly","a"
"12",1,11.5,1.26491106406735,6,0,3,0,0.5,1.75,"map04711","Circadian rhythm - fly","ab"
"48",6,16,7.4565407529229,6,0,20,0.75,4.5,6.75,"map04711","Circadian rhythm - fly","a"
"CK",0,7,0,6,0,0,0,0,0,"map04711","Circadian rhythm - fly","b"
"0",14,13.4166666666667,21.4196171767845,6,0,50,0,1.5,24,"map04977","Vitamin digestion and absorption","ab"
"12",1.16666666666667,11.1666666666667,1.60208197875972,6,0,4,0,0.5,1.75,"map04977","Vitamin digestion and absorption","bc"
"48",25.3333333333333,18.4166666666667,23.9972220614526,6,0,60,10.5,16.5,42,"map04977","Vitamin digestion and absorption","a"
"CK",0,7,0,6,0,0,0,0,0,"map04977","Vitamin digestion and absorption","c"
"0",4.66666666666667,13.25,4.88535225614967,6,0,12,0.75,3.5,7.75,"map00601","Glycosphingolipid biosynthesis - lacto and neolacto series","ab"
"12",3.16666666666667,12.0833333333333,3.37144874893074,6,0,8,0.25,2.5,5.5,"map00601","Glycosphingolipid biosynthesis - lacto and neolacto series","b"
"48",13.8333333333333,19.1666666666667,9.84716541278081,6,3,27,5,14.5,20.25,"map00601","Glycosphingolipid biosynthesis - lacto and neolacto series","a"
"CK",0,5.5,0,6,0,0,0,0,0,"map00601","Glycosphingolipid biosynthesis - lacto and neolacto series","c"
"0",9,13.1666666666667,19.2041662146525,6,0,48,0,0.5,4,"map00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","ab"
"12",1.5,13.75,1.87082869338697,6,0,5,0.25,1,1.75,"map00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","ab"
"48",16.6666666666667,16.0833333333333,21.1060812721516,6,0,49,0.25,7.5,30.5,"map00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","a"
"CK",0,7,0,6,0,0,0,0,0,"map00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","b"
"0",2.33333333333333,15.25,3.01109061083632,6,0,7,0,1,4.25,"map00254","Aflatoxin biosynthesis","a"
"12",0,9,0,6,0,0,0,0,0,"map00254","Aflatoxin biosynthesis","b"
"48",3.5,16.75,5.35723809439155,6,0,14,0.25,1.5,3.5,"map00254","Aflatoxin biosynthesis","a"
"CK",0,9,0,6,0,0,0,0,0,"map00254","Aflatoxin biosynthesis","b"
